Rank,BName,BName_sub,ItemId,Author,Author_mul,Publshr,Pdate,RglPrice,SlsPrice,SalesPoint,Category,Sorce
430.0,깨달음의 지혜,,365981,제임스 알렌,True,기타 출판사,2002-07-15,7000,6300,189.0,에세이,2002년8월3주
187.0,피터 드러커 미래경영,,365989,피터 드러커,True,기타 출판사,2002-07-15,16500,14850,1128.0,경제경영,2002년8월3주
969.0,2002 Worldcup Forever,,366059,김지하,True,기타 출판사,2002-07-15,10000,9000,115.0,에세이,2002년8월3주
701.0,잡노마드 사회,,366322,군둘라 엥리슈,True,기타 출판사,2002-07-15,10000,9000,276.0,사회과학,2002년8월3주
384.0,왜 나는 너를 사랑하는가,(반양장),366486,알랭 드 보통,True,기타 출판사,2002-07-15,8500,7650,11972.0,소설/시/희곡,2005년2월1주
354.0,하늘과 땅과 바람의 문명,,366524,김지희,False,기타 출판사,2002-07-15,13000,11700,628.0,청소년,2002년8월3주
261.0,청춘의 사신,,366631,서경식,True,창비,2002-07-15,13000,12350,1073.0,예술/대중문화,2002년8월3주
974.0,토익은 내밥 1,,366632,박철수,False,기타 출판사,2002-07-15,7000,6300,75.0,외국어,2002년8월3주
242.0,한국의 이너서클,,366638,손광식,False,기타 출판사,2002-07-15,10000,9000,303.0,사회과학,2002년8월3주
444.0,6 Sigma on the Green,,366664,포레스트 브라이포글 3세,True,위즈덤하우스,2002-07-15,9000,8100,134.0,경제경영,2002년8월3주
873.0,블루 하이웨이 2,,366712,윌리엄 리스트 히트문,True,민음사,2002-07-15,10000,9000,143.0,에세이,2002년8월3주
790.0,블루 하이웨이 1,,366713,윌리엄 리스트 히트문,True,민음사,2002-07-15,10000,9000,185.0,에세이,2002년8월3주
641.0,21세기를 위한 가속학습,,366825,Colin Rose,True,기타 출판사,2002-07-15,17000,17000,347.0,대학교재/전문서적,2005년2월1주
819.0,마호메트 평전,,366869,카렌 암스트롱,True,기타 출판사,2002-07-15,18500,16650,158.0,역사,2002년8월3주
163.0,장난꾸러기 돼지들의 화학피크닉,,367657,조 슈워츠,True,바다출판사,2002-07-15,10000,9000,1078.0,과학,2002년8월3주
142.0,시녀 이야기,,367736,마가렛 애트우드,True,황금가지,2002-07-15,13000,11700,2743.0,소설/시/희곡,2002년8월3주
883.0,뿌리 깊은 한국사 샘이 깊은 이야기 1,,368357,서의식.강봉룡,False,솔출판사,2002-07-15,25000,22500,453.0,역사,2002년8월3주
113.0,일상의 발견,,366507,김용석,False,기타 출판사,2002-07-16,9500,8550,522.0,인문학,2002년8월3주
725.0,발로뛰는 웹기획자와 머리쓰는 웹디자이너의 전략적인 웹디자인,,366614,김용섭,True,영진.com(영진닷컴),2002-07-16,20000,18000,113.0,컴퓨터/모바일,2002년8월3주
645.0,2002 현장비평가가 뽑은 올해의 좋은 소설,,366847,전상국,True,현대문학,2002-07-16,9500,8550,234.0,소설/시/희곡,2002년8월3주
783.0,이인식의 성과학탐사,,367136,이인식,False,기타 출판사,2002-07-16,25000,22500,159.0,과학,2002년8월3주
987.0,뉴 현대인의 성경 - 성경단본 색인,,367180,생명의말씀사 편집부,False,기타 출판사,2002-07-16,10000,9000,73.0,종교/역학,2002년8월3주
809.0,이보영.아이작의 Talk about Emotions,,367199,이보영.아이작,False,넥서스,2002-07-18,10000,9000,239.0,외국어,2002년8월3주
705.0,하리하라의 생물학 카페,,367664,이은희,False,기타 출판사,2002-07-18,10000,9000,15317.0,청소년,2016년7월3주
269.0,베이비러브 365,,366722,쉴라 엘리슨,True,기타 출판사,2002-07-19,12000,10800,189.0,좋은부모,2002년8월3주
952.0,도전하는 여성의 지혜로운 화술 성공하는 화법,,365606,이현정,False,기타 출판사,2002-07-20,8000,7200,228.0,자기계발,2002년8월3주
928.0,"누나와 나, 혹은 그녀석과 나",,365815,지수현,False,기타 출판사,2002-07-20,9500,8550,490.0,소설/시/희곡,2002년8월3주
65.0,나를 운디드니에 묻어주오,,366521,디 브라운,True,기타 출판사,2002-07-20,18000,16200,2278.0,역사,2002년8월3주
591.0,역사스페셜 4,,366569,KBS 역사스페셜 제작팀,False,기타 출판사,2002-07-20,7500,6750,667.0,역사,2002년8월3주
683.0,레인메이커,,366619,제프리 J. 폭스,True,기타 출판사,2002-07-20,10000,9000,711.0,경제경영,2005년2월1주
620.0,인류학의 거장들,,366636,제리 무어,True,한길사,2002-07-20,20000,18000,418.0,인문학,2002년8월3주
178.0,연애시집,,366690,김용택,False,기타 출판사,2002-07-20,5500,4950,643.0,소설/시/희곡,2002년8월3주
325.0,Again 2002 - 양장,,366919,장원재,False,기타 출판사,2002-07-20,22000,19800,131.0,건강/취미,2002년8월3주
75.0,마니아를 위한 세계 SF 걸작선,,366927,아이작 아시모프,True,기타 출판사,2002-07-20,18000,16200,3399.0,소설/시/희곡,2002년8월3주
166.0,마니아를 위한 세계 미스터리 걸작선,,366928,아서 코난 도일,True,기타 출판사,2002-07-20,18000,16200,4695.0,소설/시/희곡,2002년8월3주
711.0,삼국지의 영광,,366948,김문경,False,사계절,2002-07-20,9800,8820,162.0,소설/시/희곡,2002년8월3주
534.0,큰 돈 되는 역세권 부동산을 노려라,,367174,김민근,False,기타 출판사,2002-07-20,12000,10800,168.0,경제경영,2002년8월3주
661.0,룬의 아이들 6,,367833,전민희,False,기타 출판사,2002-07-20,7500,6750,1091.0,소설/시/희곡,2002년8월3주
618.0,0시의 부에노스아이레스,,367835,김도연,False,문학동네,2002-07-20,8500,7650,136.0,소설/시/희곡,2002년8월3주
231.0,벌거벗은 세계일주 1,,367988,강영숙.박수정,False,기타 출판사,2002-07-20,12000,10800,309.0,여행,2002년8월3주
856.0,옆집은 뭘 해먹지?,,368148,삼성출판사 편집부,False,기타 출판사,2002-07-20,12000,10800,236.0,요리/살림,2002년8월3주
923.0,와인전쟁,,369541,돈 클래드스트럽.페티 클래드스트럽,True,한길사,2002-07-20,12000,10800,261.0,역사,2002년8월3주
665.0,캠퍼스,,367351,디트리히 슈바니츠,True,민음사,2002-07-22,10000,9000,109.0,소설/시/희곡,2002년8월3주
681.0,피의 문화사,,367719,구드룬 슈리,True,기타 출판사,2002-07-22,12000,10800,70.0,인문학,2002년8월3주
621.0,나는 이런 부동산으로 돈 번다,,368634,고준석,False,기타 출판사,2002-07-22,10000,9000,82.0,경제경영,2002년8월3주
52.0,바이 코리아 1,,366850,김진명,False,기타 출판사,2002-07-23,8000,7200,1083.0,소설/시/희곡,2002년8월3주
857.0,한권으로 읽는 한국사,,366856,김양기,True,휴머니스트,2002-07-23,14000,12600,787.0,역사,2002년8월3주
148.0,소환장,,367990,존 그리샴,True,기타 출판사,2002-07-23,12000,10800,554.0,소설/시/희곡,2002년8월3주
519.0,김소진 전집 - 전6권,,368216,김소진,False,문학동네,2002-07-23,54000,48600,159.0,소설/시/희곡,2002년8월3주
152.0,Samsung Rising,,366912,한국경제신문 특별취재팀,False,한국경제신문,2002-07-24,10000,9000,746.0,경제경영,2002년8월3주
342.0,펫 숍 오브 호러즈 10,,367652,아키노 마츠리,False,서울미디어코믹스(서울문화사),2002-07-24,3000,2700,457.0,만화,2002년8월3주
218.0,결백,,368142,G. K. 체스터튼,True,기타 출판사,2002-07-24,12000,10800,1060.0,소설/시/희곡,2002년8월3주
718.0,지혜,,368147,G. K. 체스터튼,True,기타 출판사,2002-07-24,12000,10800,631.0,소설/시/희곡,2002년8월3주
31.0,브라운 신부 전집 - 전5권,,368171,G. K. 체스터튼,False,기타 출판사,2002-07-24,47500,42750,682.0,소설/시/희곡,2002년8월3주
349.0,영혼의 새벽 1,,368201,최인호,False,문학과지성사,2002-07-24,8000,7200,273.0,소설/시/희곡,2002년8월3주
378.0,영혼의 새벽 2,,368203,최인호,False,문학과지성사,2002-07-24,7000,6300,268.0,소설/시/희곡,2002년8월3주
279.0,당신 안의 기적을 깨워라 1,,366374,나폴레온 힐,True,기타 출판사,2002-07-25,9000,8100,701.0,자기계발,2002년8월3주
253.0,Photoshop 7 Web & Print Design 무작정 따라하기,,366931,조형진,True,길벗,2002-07-25,28800,25920,1133.0,컴퓨터/모바일,2002년8월3주
53.0,바이 코리아 2,,366981,김진명,False,기타 출판사,2002-07-25,8000,7200,1087.0,소설/시/희곡,2002년8월3주
234.0,아이를 지혜롭게 꾸짖는 비결 99,,367146,타고 아키라,True,기타 출판사,2002-07-25,8500,7650,516.0,좋은부모,2002년8월3주
314.0,불패전략 최강의 손자,,367172,모리야 아쓰시,True,기타 출판사,2002-07-25,18000,16200,203.0,경제경영,2002년8월3주
872.0,컵 채우기,,367173,배리 마허,True,기타 출판사,2002-07-25,12900,11610,68.0,자기계발,2002년8월3주
404.0,벌거벗은 세계일주 2,,367989,강영숙.박수정,False,기타 출판사,2002-07-25,12000,10800,240.0,여행,2002년8월3주
658.0,프레젠테이션의 성공법칙,,368040,타니구치 마사카즈,True,기타 출판사,2002-07-25,9000,8100,146.0,자기계발,2002년8월3주
733.0,컴퓨터활용능력 1급 필기,,368084,T&T교육교재개발팀,False,영진.com(영진닷컴),2002-07-25,9000,8100,31.0,컴퓨터/모바일,2002년8월3주
805.0,일 잘하는 사람의 마케팅 전략노트,,368098,아이하라 히로유키,True,기타 출판사,2002-07-25,9000,8100,168.0,경제경영,2002년8월3주
780.0,"캐릭터 비즈니스, 감성체험을 팔아라",,368168,미야시타 마코토,True,기타 출판사,2002-07-25,12000,10800,152.0,경제경영,2002년8월3주
423.0,노자 평전,,368394,쉬캉성,True,기타 출판사,2002-07-25,15000,13500,128.0,역사,2002년8월3주
768.0,스티브 비덜프의 행복육아,,368993,스티브 비덜프 샤론 비덜프,True,기타 출판사,2002-07-25,20000,18000,73.0,좋은부모,2002년8월3주
312.0,Office English,,369041,백선엽,False,넥서스,2002-07-25,19500,17550,180.0,외국어,2002년8월3주
49.0,내가 전부터 말했잖아,,369347,악셀 하케,True,기타 출판사,2002-07-25,9000,8100,512.0,에세이,2002년8월3주
915.0,Office English,(테이프용교재 + 테이프 4개),369393,백선엽,False,넥서스,2002-07-25,12000,10800,102.0,외국어,2002년8월3주
779.0,서양의 관상학 그 긴 그림자,,369625,설혜심,False,한길사,2002-07-25,22000,19800,335.0,역사,2002년8월3주
98.0,이웃집 백만장자,,368635,토머스 J. 스탠리 & 윌리엄 D. 댄코,True,기타 출판사,2002-07-26,15000,13500,3340.0,경제경영,2002년8월3주
556.0,여행 영어,,367532,박영숙,False,기타 출판사,2002-07-27,6800,6120,201.0,외국어,2002년8월3주
303.0,잠의 열매를 매단 나무는 뿌리로 꿈을 꾼다,,368478,박상륭,False,문학동네,2002-07-29,11000,9900,302.0,소설/시/희곡,2002년8월3주
898.0,부모가 아이를 망치는 일곱 가지 방법,,368638,로라 슐레징어,True,황금가지,2002-07-29,10000,9000,52.0,좋은부모,2002년8월3주
266.0,까만기와 1,,368784,차오원쉬엔,True,기타 출판사,2002-07-29,7500,6750,289.0,소설/시/희곡,2002년8월3주
433.0,까만기와 2,,368785,차오원쉬엔,True,기타 출판사,2002-07-29,7500,6750,275.0,소설/시/희곡,2002년8월3주
291.0,"성공한 왕, 실패한 왕",,368894,신봉승,False,기타 출판사,2002-07-29,9000,8100,248.0,역사,2002년8월3주
230.0,제국의 패러독스,,369718,조셉 S. 나이,True,기타 출판사,2002-07-29,15000,13500,193.0,사회과학,2002년8월3주
29.0,"클림트, 황금빛 유혹",,367954,신성림,False,기타 출판사,2002-07-30,15000,13500,4454.0,예술/대중문화,2002년8월3주
585.0,증권 고수 4인방의 핵심 매매기법,,368318,슈어증권아케데미,False,기타 출판사,2002-07-30,25000,22500,127.0,경제경영,2002년8월3주
119.0,우리 아이들에게 역사를 어떻게 가르칠 것인가,,368483,전국역사교사모임,False,휴머니스트,2002-07-30,18000,16200,1425.0,역사,2002년8월3주
34.0,TV동화 행복한 세상 2,,368532,박인식,True,기타 출판사,2002-07-30,9000,8100,2088.0,에세이,2002년8월3주
544.0,배가본드 14,,368553,이노우에 다케히코,False,학산문화사(만화),2002-07-30,3500,3150,409.0,만화,2002년8월3주
198.0,카잔차키스의 천상의 두 나라,,368587,니코스 카잔차키스,True,예담,2002-07-30,9800,8820,247.0,인문학,2002년8월3주
504.0,"전 세계적 자본주의인가, 지역적 계획경제인가 외",,368791,칼 폴라니,True,기타 출판사,2002-07-30,7900,7110,2155.0,경제경영,2002년8월3주
60.0,조화로운 삶의 지속,,368932,헬렌 니어링.스코트 니어링,True,기타 출판사,2002-07-30,9000,8100,2483.0,에세이,2002년8월3주
63.0,영어 말문이 터지는 3.6.9 프로젝트 1권,,369040,문단열,False,길벗이지톡,2002-07-30,17000,15300,2014.0,외국어,2002년8월3주
525.0,찢겨진 산하,,369043,정경모,False,한겨레출판,2002-07-30,9000,8100,896.0,역사,2002년8월3주
536.0,만화 가이드 2002,,369352,한국만화문화연구원,False,시공사,2002-07-30,12000,10800,87.0,만화,2002년8월3주
624.0,스웰,,369860,신시아 로리.일렌느 로젠비그,True,기타 출판사,2002-07-30,9800,8820,148.0,요리/살림,2002년8월3주
720.0,2종 투자상담사 3,,370010,증권연수원,True,기타 출판사,2002-07-30,12000,12000,45.0,수험서/자격증,2002년8월3주
287.0,"이명신 선생님, 영어 그림책 골라주세요!",,370061,이명신,False,기타 출판사,2002-07-30,15000,13500,1092.0,좋은부모,2002년8월3주
973.0,황야의 이리,,370176,헤르만 헤세,True,민음사,2002-07-30,11000,9900,5154.0,소설/시/희곡,2002년8월3주
402.0,유리가면 3,,370336,스즈에 미우치,False,대원씨아이(만화),2002-07-30,5800,5220,718.0,만화,2002년8월3주
144.0,한자왕국,,370930,세실리아 링크비스트,True,기타 출판사,2002-07-30,18000,16200,677.0,역사,2002년8월3주
772.0,남편과 아내 2,,368792,체루야 살레브,True,기타 출판사,2002-07-31,8000,7200,149.0,소설/시/희곡,2002년8월3주
451.0,남편과 아내 1,,368793,체루야 살레브,True,기타 출판사,2002-07-31,8000,7200,181.0,소설/시/희곡,2002년8월3주
756.0,슬램덩크 22,,368862,이노우에 다케히코,False,대원씨아이(만화),2002-07-31,5000,4500,621.0,만화,2002년8월3주
874.0,앙코르기행,,368926,심인보,False,기타 출판사,2002-07-31,18000,16200,254.0,여행,2002년8월3주
388.0,퓨처 리더십,,369468,워렌 베니스,True,기타 출판사,2002-07-31,18000,16200,143.0,자기계발,2002년8월3주
83.0,아웃사이더 08,,369599,박노자,True,기타 출판사,2002-07-31,8000,7200,397.0,사회과학,2002년8월3주
517.0,"해커, 디지털시대의 장인들",,368144,리누스 토발즈,True,기타 출판사,2002-08-01,12000,10800,140.0,사회과학,2002년8월3주
906.0,하늘과 땅과 바람의 문명,,368173,김지희,False,기타 출판사,2002-08-01,13000,11700,474.0,청소년,2002년8월3주
449.0,서바이버 퍼스널리티,,368461,앨 시버트,True,기타 출판사,2002-08-01,14500,13050,55.0,자기계발,2002년8월3주
56.0,Love & Free,,368740,다카하시 아유무,True,기타 출판사,2002-08-01,8400,7560,4856.0,에세이,2002년8월3주
840.0,UIDesign.co.kr,,369119,(주)팀인터페이스,False,기타 출판사,2002-08-01,20000,18000,128.0,컴퓨터/모바일,2002년8월3주
406.0,백범일지,,369173,김구,True,돌베개,2002-08-01,12000,10800,18284.0,역사,2005년2월1주
138.0,아름다운 바다,,369473,앤드루 바이어트,True,기타 출판사,2002-08-01,40000,36000,520.0,과학,2002년8월3주
4.0,느낌표! 세트,(전2권),370177,김구. 황석영,True,기타 출판사,2002-08-01,16000,15200,4222.0,소설/시/희곡,2002년8월3주
204.0,열정과 불안 1,,369267,조선희,False,기타 출판사,2002-08-03,7500,6750,229.0,소설/시/희곡,2002년8월3주
277.0,열정과 불안 2,,369269,조선희,False,기타 출판사,2002-08-03,7500,6750,227.0,소설/시/희곡,2002년8월3주
13.0,달라이라마와 도올의 만남 1,,369495,김용옥(도올),False,기타 출판사,2002-08-03,16000,14400,2305.0,종교/역학,2002년8월3주
363.0,화려함의 역사 베르사유,,369583,알랭 드코,True,기타 출판사,2002-08-03,10000,9000,96.0,역사,2002년8월3주
22.0,달라이라마와 도올의 만남 2,,369633,김용옥(도올),False,기타 출판사,2002-08-03,16000,14400,1763.0,종교/역학,2002년8월3주
18.0,달라이라마와 도올의 만남 3,,369636,김용옥(도올),False,기타 출판사,2002-08-03,16000,14400,1884.0,종교/역학,2002년8월3주
158.0,It's Not Luck,(더 골2),368525,엘리 골드렛,True,기타 출판사,2002-08-05,12000,10800,1699.0,경제경영,2005년2월1주
158.0,대한민국은 있다,,368887,전여옥,False,랜덤하우스코리아,2002-08-05,9000,8100,389.0,사회과학,2002년8월3주
369.0,셜록 홈즈 전집 8 : 셜록 홈즈의 마지막 인사,(양장),369152,아서 코난 도일,True,기타 출판사,2002-08-05,10000,9000,137.0,소설/시/희곡,2002년8월3주
347.0,키친 컨피덴셜,,369301,앤서니 보뎅,True,기타 출판사,2002-08-05,11000,9900,156.0,에세이,2002년8월3주
14.0,J 이야기,,369462,신경숙,False,기타 출판사,2002-08-05,8500,7650,1333.0,소설/시/희곡,2002년8월3주
696.0,언어 기원에 관한 시론,,369483,장 자크 루소,True,기타 출판사,2002-08-05,7900,7110,559.0,인문학,2002년8월3주
259.0,디지털 카메라 신입문,,369644,곽동수.정윤희,False,영진.com(영진닷컴),2002-08-05,14800,13320,557.0,컴퓨터/모바일,2002년8월3주
190.0,역사는 이상의 현실화 과정이다,,369785,강만길,False,창비,2002-08-05,9500,9020,194.0,역사,2002년8월3주
460.0,2종 투자상담사 1,,370008,증권연수원,True,기타 출판사,2002-08-05,18000,18000,50.0,수험서/자격증,2002년8월3주
668.0,2종 투자상담사 2,,370009,증권연수원,True,기타 출판사,2002-08-05,14000,14000,46.0,수험서/자격증,2002년8월3주
28.0,요재지이 1,,370194,포송령,True,민음사,2002-08-05,15000,13500,1526.0,소설/시/희곡,2002년8월3주
78.0,요재지이 5,,370196,포송령,True,민음사,2002-08-05,15000,13500,961.0,소설/시/희곡,2002년8월3주
80.0,요재지이 4,,370197,포송령,True,민음사,2002-08-05,15000,13500,833.0,소설/시/희곡,2002년8월3주
74.0,요재지이 3,,370198,포송령,True,민음사,2002-08-05,15000,13500,878.0,소설/시/희곡,2002년8월3주
54.0,요재지이 2,,370199,포송령,True,민음사,2002-08-05,15000,13500,963.0,소설/시/희곡,2002년8월3주
77.0,요재지이 6,,370200,포송령,True,민음사,2002-08-05,15000,13500,724.0,소설/시/희곡,2002년8월3주
51.0,틱낫한의 평화로움,,370353,틱낫한,True,기타 출판사,2002-08-05,9000,8100,1350.0,종교/역학,2002년8월3주
44.0,세계 어디에도 내집이 있다,,370366,조연현,False,한겨레출판,2002-08-05,9500,8550,722.0,자기계발,2002년8월3주
529.0,풀 메탈 패닉! 2,,370553,가토우 쇼우지,True,대원씨아이(단행본),2002-08-05,5900,5310,1060.0,소설/시/희곡,2002년8월3주
416.0,쵸비츠 5,,369769,CLAMP,False,서울미디어코믹스(서울문화사),2002-08-06,3500,3150,181.0,만화,2002년8월3주
233.0,당돌한 아이 이천수가 말하는 월드컵 뒷 이야기,,369823,이천수,False,기타 출판사,2002-08-06,8900,8010,148.0,에세이,2002년8월3주
147.0,서준식 옥중서한 1971-1988,,370455,서준식,False,기타 출판사,2002-08-06,34000,32300,803.0,사회과학,2002년8월3주
500.0,오다 노부나가 1,,368812,야마오카 소하치,True,솔출판사,2002-08-07,8000,7200,103.0,소설/시/희곡,2002년8월3주
619.0,오다 노부나가 2,,368814,야마오카 소하치,True,솔출판사,2002-08-07,8000,7200,93.0,소설/시/희곡,2002년8월3주
700.0,오다 노부나가 3,,368815,야마오카 소하치,True,솔출판사,2002-08-07,8000,7200,99.0,소설/시/희곡,2002년8월3주
128.0,마니 1,,369894,유시진,False,기타 출판사,2002-08-07,9000,8100,569.0,만화,2002년8월3주
133.0,마니 2,,369895,유시진,False,기타 출판사,2002-08-07,9000,8100,561.0,만화,2002년8월3주
742.0,레미제라블 1,,368247,빅또르 위고,True,기타 출판사,2002-08-08,8000,7200,157.0,소설/시/희곡,2002년8월3주
10.0,괴물 1,,369673,이외수,False,해냄,2002-08-08,8500,7650,2136.0,소설/시/희곡,2002년8월3주
11.0,괴물 2,,369674,이외수,False,해냄,2002-08-08,11800,10620,2257.0,소설/시/희곡,2002년8월3주
543.0,월광천녀 19,,369993,시미즈 레이코,False,서울미디어코믹스(서울문화사),2002-08-08,3000,2700,118.0,만화,2002년8월3주
816.0,히딩크 500일의 기록,,369933,정해성.박용철,False,기타 출판사,2002-08-09,8900,8010,104.0,건강/취미,2002년8월3주
37.0,오르는 부동산을 사들이는 100가지 방법,,368344,김명규,False,기타 출판사,2002-08-10,13000,11700,1845.0,경제경영,2002년8월3주
50.0,승리하는 아이로 키우려면 지는 법부터 가르쳐라,,368641,박영숙,False,랜덤하우스코리아,2002-08-10,8000,7200,504.0,좋은부모,2002년8월3주
904.0,윌리엄 닐리의 인라인스케이팅,,368985,윌리엄 닐리,True,기타 출판사,2002-08-10,10000,9000,204.0,건강/취미,2002년8월3주
183.0,베트남 10000일의 전쟁,,369127,마이클 매클리어,True,기타 출판사,2002-08-10,18000,16200,1756.0,사회과학,2002년8월3주
15.0,세계 제일 마술사 이은결의 눈으로 배우는 마술책,,369272,이은결,False,넥서스,2002-08-10,29500,26550,2366.0,건강/취미,2002년8월3주
794.0,Excel 2002 함수사전,,369498,(주)ANK,True,영진.com(영진닷컴),2002-08-10,15000,13500,92.0,컴퓨터/모바일,2002년8월3주
849.0,꿈이 사람을 만든다,,369512,오토다케 히로타다,True,기타 출판사,2002-08-10,8000,7200,65.0,에세이,2002년8월3주
555.0,부동산 제대로 알아야 진짜 돈된다,,369558,이제경,False,기타 출판사,2002-08-10,12000,10800,77.0,경제경영,2002년8월3주
111.0,영어 회화 핵심패턴 233,,369578,백선엽,False,길벗이지톡,2002-08-10,17000,15300,4496.0,외국어,2002년8월3주
268.0,옐로,,369875,돈 리,True,기타 출판사,2002-08-10,8500,7650,138.0,소설/시/희곡,2002년8월3주
886.0,인생은 너무 짧다 너는 세상을 이렇게 살아라,,370359,필립 체스터필드,True,기타 출판사,2002-08-10,8000,7200,156.0,자기계발,2002년8월3주
328.0,유쾌한 이노베이션,,370469,톰 켈리,True,기타 출판사,2002-08-10,13000,11700,1234.0,경제경영,2002년8월3주
101.0,주례사 비평을 넘어서,,369696,권성우,True,기타 출판사,2002-08-12,12000,10800,436.0,인문학,2002년8월3주
888.0,최악의 상황에서 살아남는 법 2,,370099,조슈아 피븐.데이비드 보르게닉트,True,기타 출판사,2002-08-12,6800,6120,294.0,자기계발,2002년8월3주
97.0,멋진 한세상,,370205,공선옥,False,창비,2002-08-12,14000,12600,763.0,소설/시/희곡,2002년8월3주
521.0,신의 아이 God Child 2,,370316,유키 카오리,True,대원씨아이(만화),2002-08-12,3000,2700,270.0,만화,2002년8월3주
750.0,M과 N의 초상 4,,370319,타치바나 히구치,False,대원씨아이(만화),2002-08-12,3000,2700,102.0,만화,2002년8월3주
853.0,흑설공주 이야기,,370603,바바라 G. 워커,True,기타 출판사,2002-08-12,9000,8100,11199.0,소설/시/희곡,2002년8월3주
265.0,"나, 황진이",,370628,김탁환,True,기타 출판사,2002-08-12,9500,8550,456.0,소설/시/희곡,2002년8월3주
436.0,"나, 황진이 - 주석판",,370629,김탁환,False,기타 출판사,2002-08-12,15000,13500,328.0,소설/시/희곡,2002년8월3주
394.0,용비불패 23,,370564,문정후,False,학산문화사(만화),2002-08-13,3000,2700,248.0,만화,2002년8월3주
550.0,오다 노부나가 4,,370461,야마오카 소하치,True,솔출판사,2002-08-14,8000,7200,102.0,소설/시/희곡,2002년8월3주
587.0,오다 노부나가 5,,370462,야마오카 소하치,True,솔출판사,2002-08-14,8000,7200,89.0,소설/시/희곡,2002년8월3주
935.0,아즈망가 데일리 캘린더 2002/2003,,369535,아즈마 키요히코,False,대원씨아이(단행본),2002-08-15,15000,13500,115.0,달력/기타,2002년8월3주
355.0,3000만원으로 시작하는 부동산투자 101가지,,370182,윤재호,False,기타 출판사,2002-08-15,14500,13050,859.0,경제경영,2002년8월3주
516.0,델피니아 전기 1,,370432,카야타 스나코,True,대원씨아이(단행본),2002-08-15,5900,5310,489.0,소설/시/희곡,2002년8월3주
497.0,델피니아 전기 2,,370436,카야타 스나코,True,대원씨아이(단행본),2002-08-15,5900,5310,456.0,소설/시/희곡,2002년8월3주
508.0,"저승, 그곳 문지방 넘나드는 이야기",,370563,사나소,False,기타 출판사,2002-08-15,10000,9500,140.0,인문학,2002년8월3주
531.0,그 나라의 역사와 말,,370608,백승종,False,기타 출판사,2002-08-15,15000,13500,173.0,역사,2002년8월3주
340.0,투바: 리처드 파인만의 마지막 여행,,369443,랄프 레이튼,True,기타 출판사,2002-08-16,12000,10800,385.0,과학,2002년8월3주
663.0,너 이거 아니? - 일반편,,370381,디비딕닷컴 네티즌,False,기타 출판사,2002-08-16,8500,7650,184.0,건강/취미,2002년8월3주
623.0,송종국 아름다운 질주,,370516,송종국,False,기타 출판사,2002-08-16,8900,8010,137.0,에세이,2002년8월3주
493.0,"말, 권력, 지식인",,371081,김호기,False,기타 출판사,2002-08-16,10000,9500,121.0,사회과학,2002년8월3주
86.0,"뉴욕 에스키모, 미닉의 일생",,370499,켄 하퍼,True,기타 출판사,2002-08-17,12000,10800,306.0,에세이,2002년8월3주
380.0,천국의 발견 1,,370504,하리 멀리쉬,True,기타 출판사,2002-08-17,15000,13500,68.0,소설/시/희곡,2002년8월3주
542.0,천국의 발견 2,,370528,하리 멀리쉬,True,기타 출판사,2002-08-17,15000,13500,60.0,소설/시/희곡,2002년8월3주
450.0,20세기 소년 9,,371155,우라사와 나오키,True,학산문화사(만화),2002-08-17,3500,3150,757.0,만화,2002년8월3주
571.0,피터의 원리,,369807,로렌스 피터 & 레이먼드 헐,True,21세기북스,2002-08-20,10000,9000,266.0,경제경영,2002년8월3주
125.0,물은 답을 알고 있다,,370394,에모토 마사루,True,기타 출판사,2002-08-20,8000,7200,8769.0,과학,2005년2월1주
365.0,백서 White Book,,370560,화이트,False,시공사,2002-08-20,9800,8820,138.0,경제경영,2002년8월3주
667.0,오다 노부나가 6,,371024,야마오카 소하치,True,솔출판사,2002-08-22,8000,7200,93.0,소설/시/희곡,2002년8월3주
719.0,오다 노부나가 7,,371025,야마오카 소하치,True,솔출판사,2002-08-22,8000,7200,96.0,소설/시/희곡,2002년8월3주
363.0,인연,,373405,피천득,False,기타 출판사,2002-08-24,8000,7200,5377.0,에세이,2005년2월1주
932.0,프로에게 배우는 3ds max 인체 모델링,,369829,신동찬,False,기타 출판사,2002-08-25,35000,31500,147.0,컴퓨터/모바일,2002년8월3주
487.0,잘먹고 잘사는 법,,373537,박정훈,False,김영사,2002-08-31,12900,11610,7061.0,건강/취미,2005년2월1주
788.0,그러나 나는 살아가리라,,258989,유용주,False,솔출판사,2002-09-07,6500,5850,4524.0,에세이,2001년1월3주
136.0,E-TOEIC Vocabulary,,375252,이익훈,False,넥서스,2002-09-09,17500,15750,3492.0,외국어,2005년2월1주
806.0,딥스,,382893,버지니아 M. 액슬린,True,기타 출판사,2002-09-14,8000,7200,4079.0,좋은부모,2005년2월1주
266.0,팔레스타인,,374169,조 사코,True,기타 출판사,2002-09-16,12500,11250,6570.0,만화,2013년4월4주
529.0,연록흔 1,,380459,한수영,False,기타 출판사,2002-09-23,8000,7200,1167.0,소설/시/희곡,2005년2월1주
687.0,일대일 제자양육,,380318,두란노 편집부,False,두란노,2002-09-25,8000,7200,237.0,종교/역학,2005년2월1주
295.0,청소년을 위한 세계사 : 서양편,,380954,이강무,False,기타 출판사,2002-09-25,15000,13500,7030.0,청소년,2011년12월5주
279.0,수레바퀴 예화,,383866,잭 그리핀,False,기타 출판사,2002-09-26,1000,900,940.0,종교/역학,2005년2월1주
