BName,BName_sub,ItemId,Author,Author_mul,Publshr,Pdate,RglPrice,SlsPrice,SalesPoint,Category
"[133  34 108 305 431 314   2 212  46 891 314   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],268388081,84,False,0,2021-04-05,9000,8550,4587.0,[35 13 41  0  0]
"[ 133   34  108  305  431  314    2  212   46 2418  193   39    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],268388897,84,False,0,2021-04-05,9000,8550,5246.0,[35 13 41  0  0]
"[ 215  446 1967   19   53  575 2882 6865    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],268393736,421,False,0,2021-04-05,20000,18000,5426.0,[16 17  0  0  0]
"[167 127  19  53 168  13  89   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],268522347,1290,True,0,2021-04-05,15000,13500,1486.0,[18  0  0  0  0]
"[5965  383    6 1102    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],268630213,1443,False,12,2021-04-05,12000,10800,3593.0,[4 1 3 1 5]
"[5558    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]","[  8 160 201 129 104   9   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0]",269017742,699,True,0,2021-04-05,17000,15300,17222.0,[4 1 3 1 5]
"[  86    6  230 4574  510   96 7121  176    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],269343573,2306,True,0,2021-04-05,15000,13500,2961.0,[4 1 3 1 5]
"[2480    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],269490563,94,False,0,2021-04-05,11000,9900,5759.0,[4 1 3 1 5]
"[455 971   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],268548767,1149,False,0,2021-04-06,15800,14220,770.0,[16 17  0  0  0]
"[  61    6 2699  230  115 1954 7129    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],268599834,0,False,0,2021-04-06,16000,14400,673.0,[15  0  0  0  0]
"[ 134 1599   27  296 1444  675  180  189    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],268467713,0,False,0,2021-04-07,39000,35100,227.0,[10  1 11  0  0]
"[134  76 198 279 519  13 597 143 818 890   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],268552539,722,True,3,2021-04-07,14000,12600,16652.0,[4 1 3 1 5]
"[ 177  328   40  177  337   40 4564   34 7867    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],269014139,1403,False,0,2021-04-07,13800,12420,4095.0,[18  0  0  0  0]
"[8375   94   28  167  127    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],269056986,69,True,3,2021-04-07,8500,7650,18415.0,[7 0 0 0 0]
"[  21   33   79   82    6   38 3734   70 1279    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],268444562,1980,True,0,2021-04-08,35000,31500,3977.0,[38  1 47  0  0]
"[ 174    2 7314    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],268990815,2247,False,9,2021-04-08,14800,13320,1690.0,[16 17  0  0  0]
"[4698 3988    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],259678582,3339,False,0,2021-04-09,15000,13500,1192.0,[32 22  0  0  0]
"[ 899 7968 2199    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],268130793,1644,True,17,2021-04-09,6000,5400,5505.0,[7 0 0 0 0]
"[2351  635 1478 1349  364  131 3218   29    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],269005143,885,False,0,2021-04-09,22000,20900,5424.0,[10  1 11  0  0]
"[ 287  405   36    6 1778   37  124   39   71  233   31    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],269007580,2529,False,0,2021-04-09,15000,13500,2438.0,[24 26  0  0  0]
"[409 289   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],269092106,2404,False,5,2021-04-09,14500,13050,2730.0,[18  0  0  0  0]
"[ 134 2359 2728 6019   25  108 1162 1326    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],269141834,3109,False,0,2021-04-09,25000,22500,1447.0,[10  1 11  0  0]
"[ 457 3415   21  432    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],268923703,1916,True,0,2021-04-10,12000,10800,2768.0,[4 1 3 1 5]
"[4006   12    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],268985769,675,False,0,2021-04-11,29000,26100,3968.0,[15  0  0  0  0]
"[4006   14    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],268986969,675,False,0,2021-04-11,29000,26100,3698.0,[15  0  0  0  0]
"[905   2  89 643   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],268213890,305,False,0,2021-04-12,16000,14400,7380.0,[24 26  0  0  0]
"[  48   60  823 1618   14   54  329   30  189   30  165   62    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],268591353,427,False,0,2021-04-12,25900,23310,1064.0,[10  1 11  0  0]
"[ 134  165  394 3749 7784 3490 4731 1215 2428  103   54 2428  329   30
   84   99   73  340    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],268592976,0,False,0,2021-04-12,22000,19800,237.0,[10  1 11  0  0]
"[230  78  19 176   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],269133591,253,True,34,2021-04-12,16000,14400,24449.0,[16 17  0  0  0]
"[2623  128 3758    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]","[  8 163   9   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0]",269134980,1004,False,10,2021-04-12,14500,13050,10984.0,[18  0  0  0  0]
"[1602 4810    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],269138584,3014,False,0,2021-04-12,16000,14400,1582.0,[32 22  0  0  0]
"[251 631 422   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],269358624,2407,False,3,2021-04-12,13500,12150,1816.0,[4 1 3 1 5]
"[ 365    4 7320  323   53 8483    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],268470876,1664,False,8,2021-04-13,17000,15300,5426.0,[38  1 47  0  0]
"[  41   70   86  273   21  105   13  826   23 1022  172    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],269346306,2138,False,0,2021-04-13,15000,13500,1476.0,[35 13 41  0  0]
"[8204    2  237  106  123    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],269811406,3522,False,0,2021-04-13,14000,12600,1016.0,[24 26  0  0  0]
"[  36    6  943 1686  214    2 2084   25 6987    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],269126305,2349,True,14,2021-04-14,16000,14400,2849.0,[24 26  0  0  0]
"[6834 1004 8177   28   78  813    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],269403341,2200,False,14,2021-04-14,18800,16920,3296.0,[24 26  0  0  0]
"[415  22  23 130  40 610  21 337   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],269439475,2639,False,0,2021-04-14,15800,14220,2201.0,[15  0  0  0  0]
"[ 630 2887   25 1365   48    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],269565344,0,False,26,2021-04-14,9000,8100,727.0,[43  1 44  0  0]
"[299 636  37 179   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],259678611,506,False,7,2021-04-15,14000,12600,7268.0,[4 1 3 1 5]
"[ 825  122   28 2933   79 4739  493    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],268990496,2290,False,0,2021-04-15,15800,14220,3018.0,[16 17  0  0  0]
"[292  25 538   6 292   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],269491860,1958,False,9,2021-04-15,15000,13500,4095.0,[18  0  0  0  0]
"[ 368  116 2010   12   46  881  627    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],269524451,59,False,0,2021-04-15,18500,16650,36482.0,[57  1 64  0  0]
"[ 305  228  324 3701  199 1668    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],269562887,814,False,0,2021-04-16,16800,15120,1857.0,[35 13 41  0  0]
"[ 48  60 488 140 264   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0]","[  8 614 220   9   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0]",143153748,2,False,6,2021-04-19,24900,22410,8983.0,[20  0  0  0  0]
"[1685   13 3266   23   31    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],269345678,1661,True,0,2021-04-19,22000,19800,5439.0,[15  0  0  0  0]
"[4030 1649 2618   67    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],269408794,876,False,0,2021-04-19,16800,15120,7666.0,[7 0 0 0 0]
"[1021  926  103    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],269637056,88,False,2,2021-04-19,6000,5400,9501.0,[7 0 0 0 0]
"[3717   21  513 5871    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],269637562,0,True,0,2021-04-19,12500,11250,669.0,[4 1 3 1 5]
"[4292    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],269807288,2446,True,34,2021-04-19,19800,17820,2627.0,[16 17  0  0  0]
"[2334  269   46  548   95    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],269133592,636,True,40,2021-04-20,22000,19800,5050.0,[15  0  0  0  0]
"[2334  269   46 1517   95    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],269136740,636,True,40,2021-04-20,22000,19800,4609.0,[15  0  0  0  0]
"[1604   21 1183    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],269428498,10,False,0,2021-04-20,14000,12600,20121.0,[4 1 3 1 5]
"[ 187 1754  782   23  867   23  124  182 2635    6  100   50    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],269582829,2304,True,0,2021-04-20,16000,14400,2970.0,[24 26  0  0  0]
"[1267   40 1267   34  423    6 2684   90    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],269650020,2351,False,0,2021-04-20,15000,13500,2846.0,[32 22  0  0  0]
"[1604   21 1183    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]","[   8 1767  137    9    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0]",290457417,10,False,0,2021-04-20,14000,12600,225771.0,[4 1 3 1 5]
"[332 428   2 401 766   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],269400521,43,False,2,2021-04-21,5000,4500,7212.0,[7 0 0 0 0]
"[1374    2 2879    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],269596398,2988,True,43,2021-04-21,18000,16200,1615.0,[16 17  0  0  0]
"[5308    6  594    6 7107   88  268   80    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],269945564,2653,False,32,2021-04-22,6000,5400,2180.0,[7 0 0 0 0]
"[ 374   13  100   50   23  800 1461   21  107    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],269400968,2353,True,0,2021-04-23,22000,19800,2845.0,[22  0  0  0  0]
"[ 101 1536 6371 1944   99   73  340    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],269630477,0,True,0,2021-04-23,30000,30000,302.0,[10  1 11  0  0]
"[ 504   13 1650   19   52   88   31    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],269636302,2742,True,0,2021-04-23,18000,16200,2012.0,[22  0  0  0  0]
"[113 210   2 457 931  13  49   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],270247851,2722,True,42,2021-04-23,19800,17820,2048.0,[22  0  0  0  0]
"[5201   12   46    7   71  239    6 8237    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],270271614,3319,True,0,2021-04-23,18500,16650,1216.0,[49  0  0  0  0]
"[417 418 309   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],268833506,23,True,4,2021-04-24,5000,4500,5962.0,[7 0 0 0 0]
"[ 134 7039 2036 1326 5940    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],269081968,0,False,0,2021-04-25,20000,18000,190.0,[10  1 11  0  0]
"[1039    2  251    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],269150989,180,False,0,2021-04-25,16000,14400,13629.0,[15  0  0  0  0]
"[  81   37  109   21 3566   50    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],269367262,1248,False,0,2021-04-25,16800,15120,6035.0,[55  1 59 58  0]
"[134 312 111  84 307  99  14   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],269591721,119,False,18,2021-04-25,12000,10800,1284.0,[10  1 11  0  0]
"[3762  167 7509   35  442   31    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],269570373,2800,False,0,2021-04-26,15500,13950,1907.0,[18  0  0  0  0]
"[7319    2 6687    6  263    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],269805929,1365,False,0,2021-04-26,16500,14850,7292.0,[49  0  0  0  0]
"[ 906 7344   13  366  106  493    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],269971951,2462,False,0,2021-04-26,15000,13500,1321.0,[51  0  0  0  0]
"[1881    2   86   50   27 1755  533   56    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],270011623,317,False,0,2021-04-26,14500,13050,4939.0,[4 1 3 1 5]
"[1285 3858 8144   23 1246   46 2627   21 2627    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],270105204,0,False,41,2021-04-26,19000,17100,544.0,[16 17  0  0  0]
"[  12  186   40  498    6 3119  788    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],269938109,2741,False,0,2021-04-27,16000,14400,1340.0,[65  1 69  0  0]
"[2390 3391    2  131    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],270246047,1843,False,10,2021-04-27,19800,17820,4522.0,[22  0  0  0  0]
"[ 645   34 4522  978    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],270251828,1274,True,0,2021-04-27,22000,19800,8073.0,[32 22  0  0  0]
"[ 976    2 1229    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],269869438,2175,False,0,2021-04-28,16000,14400,3344.0,[24 26  0  0  0]
"[2855 3865    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],269873776,184,True,0,2021-04-28,15800,14220,30323.0,[4 1 3 1 5]
"[ 101 1100   97  131 2498   53  306  211    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],270080973,425,False,0,2021-04-28,17000,15300,1267.0,[10  1 11  0  0]
"[2020 1989    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],270253933,325,True,0,2021-04-28,18000,16200,37268.0,[15  0  0  0  0]
"[2700 2274  452    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],270303625,1822,True,1,2021-04-28,5200,4680,1274.0,[7 0 0 0 0]
"[3488 3677   60    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],270304512,1736,False,23,2021-04-28,16000,14400,5070.0,[16 17  0  0  0]
"[ 101 1631  352  522   21  445  131    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],270311246,1315,False,0,2021-04-28,21000,18900,500.0,[10  1 11  0  0]
"[1920 1892 1317    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],270456856,0,True,26,2021-04-28,17000,15300,716.0,[43  1 44  0  0]
"[5847   67  629 7620    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],270457663,0,False,26,2021-04-28,12000,10800,281.0,[43  1 44  0  0]
"[ 375  551 4542   65  131    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]","[  8 454   9   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0]",271378334,3429,False,0,2021-04-28,16000,14400,1109.0,[65  1 69  0  0]
