순번/순위,구분,상품명,ItemId,ISBN13,부가기호,저자/아티스트,출판사/제작사,출간일,정가,판매가,마일리지,세일즈포인트,대표분류(대분류명),source
695.0,국내도서,천년의 금서,3672194,9788988537015,3810.0,김진명 지음,새움,2009-05-20,13800,12420,690점,13280.0,소설/시/희곡,2011년12월5주
675.0,국내도서,평생 살 안찌는 몸 만들기,3946080,9788970907116,13510.0,신현대 지음,동아일보사,2009-05-25,10000,9000,500점,5111.0,건강/취미,2011년12월5주
526.0,국내도서,세상에서 제일 쉽게 치루는 손님 초대요리,4063402,9788901095981,14290.0,웅진리빙하우스 편집부 지음,웅진리빙하우스,2009-05-28,3000,2700,150점,716.0,요리/살림,2011년12월5주
604.0,국내도서,다리 다이어트,3807299,9788991360815,13510.0,"사이토 미에코 지음, 김하경 옮김",보누스,2009-06-04,6500,5850,320점,2171.0,건강/취미,2011년12월5주
114.0,국내도서,해커스 토익 중급 Listening,4012613,9788990700742,13740.0,데이빗 조 (David Cho) 지음,해커스어학연구소(Hackers),2009-06-05,12900,11610,640점,4598.0,외국어,2011년12월5주
94.0,국내도서,해커스 토익 중급 Reading,4012649,9788990700735,13740.0,데이빗 조 (David Cho) 지음,해커스어학연구소(Hackers),2009-06-05,14900,13410,740점,6280.0,외국어,2011년12월5주
376.0,국내도서,예꿈 C : 유아부 교회학교용,4124421,9788953111684,3230.0,예꿈 교재 편집부 엮음,두란노,2009-06-05,3500,3150,170점,943.0,종교/역학,2011년12월5주
141.0,국내도서,탤런트 코드,4101734,9788901096414,3320.0,"대니얼 코일 지음, 윤미나 옮김",웅진지식하우스,2009-06-10,13000,11700,650점,4255.0,자기계발,2013년4월4주
650.0,국내도서,브레이킹 던,4092522,9788937832543,3840.0,"스테프니 메이어 지음, 윤정숙 옮김",북폴리오,2009-06-15,16000,14400,800점,16237.0,소설/시/희곡,2011년12월5주
740.0,국내도서,빌 브라이슨 발칙한 영국산책,4133605,9788950919269,3840.0,"빌 브라이슨 지음, 김지현 옮김",21세기북스,2009-06-22,13800,12420,690점,947.0,에세이,2016년7월3주
365.0,국내도서,탈무드,4154549,9788993279252,3800.0,"사이니야 엮음, 김정자 옮김",베이직북스,2009-06-22,13000,11700,650점,2232.0,에세이,2013년4월4주
43.0,국내도서,도가니,4111871,9788936433703,3810.0,공지영 지음,창비,2009-06-29,12000,10800,600점,31517.0,소설/시/희곡,2011년12월5주
427.0,국내도서,생은 다른 곳에,4166700,9788972914693,3890.0,"밀란 쿤데라 지음, 안정효 옮김",까치,2009-06-29,11000,9900,550점,4394.0,소설/시/희곡,2013년4월4주
521.0,국내도서,상처받지 않을 권리,4176658,9788901097671,3100.0,강신주 지음,프로네시스(웅진),2009-06-30,17000,15300,850점,16597.0,인문학,2013년4월4주
894.0,국내도서,강수정 Power Word (2nd Edition),4094886,9788991721517,13740.0,강수정 지음,빛과소금(CH기획),2009-07-01,25000,22500,"1,250점",1335.0,수험서/자격증,2016년4월3주
211.0,국내도서,해커스 토플 리스닝 인터미디엇 (Hackers TOEFL Listening Intermediate) (iBT) (테이프 별매),4184978,9788990700704,18740.0,데이빗 조 (David Cho) 지음,해커스어학연구소(Hackers),2009-07-01,24900,22410,"1,240점",3660.0,외국어,2011년12월5주
337.0,국내도서,그리스도인의 생활 지침,4280606,9788937503474,3230.0,네비게이토 편집부 엮음,네비게이토,2009-07-01,4500,4500,130점,5302.0,종교/역학,2011년12월5주
621.0,국내도서,달에 울다,4190887,9788957074565,3830.0,"마루야마 겐지 지음, 한성례 옮김",자음과모음(이룸),2009-07-03,9900,8910,490점,1586.0,소설/시/희곡,2011년12월5주
356.0,국내도서,"그건, 사랑이었네",4161814,9788971848173,3810.0,한비야 지음,푸른숲,2009-07-06,12000,10800,600점,33370.0,에세이,2011년12월5주
496.0,국내도서,퀸의 리드 싱어 프레디 머큐리,4222152,9788996121084,3670,"그레그 브룩스.사이먼 럽턴 지음, 문신원 옮김",뮤진트리,2009-07-14,15000,13500,750점,1171.0,예술/대중문화,2019년1월3주
218.0,국내도서,프로파간다,4244281,9788995894576,3300.0,"에드워드 버네이스 지음, 강미경 옮김",공존,2009-07-20,15000,13500,750점,10654.0,인문학,2013년4월4주
103.0,국내도서,죽은 왕녀를 위한 파반느,4259824,9788959133918,3810.0,박민규 지음,위즈덤하우스,2009-07-20,17000,15300,850점,14995.0,소설/시/희곡,2011년12월5주
424.0,국내도서,그 청년 바보의사,4277617,9788991066700,3810.0,"안수현 지음, 이기섭 엮음",아름다운사람들,2009-07-20,12000,10800,600점,13742.0,에세이,2011년12월5주
341.0,국내도서,당신은 당신 아이의 첫 번째 선생님입니다,381842,9788989432067,3370.0,"라히마 볼드윈 댄시 지음, 강도은 옮김, 한국슈타이너교육예술협회 감수",정인출판사,2009-07-25,15000,13500,750점,4584.0,좋은부모,2005년2월1주
487.0,국내도서,아이의 사생활,4266601,9788952755988,13590.0,EBS 아이의 사생활 제작팀 지음,지식채널,2009-07-29,16800,15120,840점,23194.0,좋은부모,2011년12월5주
483.0,국내도서,사람이 알아야 할 모든 것 : 생각의 역사 1,4310657,9788975278365,3900.0,"피터 왓슨 지음, 남경태 옮김",들녘,2009-07-31,45000,40500,"2,250점",3371.0,인문학,2013년4월4주
439.0,국내도서,중앙성가 18,4504188,9788960571846,13670.0,박신화 지음,중앙아트,2009-07-31,13000,12350,650점,387.0,종교/역학,2011년12월5주
684.0,국내도서,국어시간에 세계단편소설 읽기 1,4303046,9788993041231,43800.0,"전국국어교사모임 엮음, 송무 외 옮김, 최아영 그림",나라말,2009-08-01,8000,7200,400점,944.0,청소년,2011년12월5주
624.0,국내도서,좋은 문장 나쁜 문장,4409872,9788952212221,4080.0,송준호 지음,살림,2009-08-01,9800,8820,490점,1507.0,인문학,2011년12월5주
531.0,국내도서,멀리 가려면 함께 가라,4294014,9788901098432,3320.0,이종선 지음,갤리온,2009-08-05,17000,15300,850점,7752.0,자기계발,2011년12월5주
217.0,국내도서,"장자, 21세기와 소통하다",4409983,9788984453647,3150.0,안희진 지음,시그마북스,2009-08-13,16000,14400,800점,374.0,인문학,2011년12월5주
696.0,국내도서,맨큐의 경제학,4416531,9788993995015,93320.0,"그레고리 맨큐 지음, 김경환 & 김종석 옮김",교보문고(교재),2009-08-21,35000,35000,"1,050점",3616.0,대학교재/전문서적,2011년12월5주
342.0,국내도서,1Q84 1,4342463,9788954608640,4830.0,"무라카미 하루키 지음, 양윤옥 옮김",문학동네,2009-08-25,14800,13320,740점,47166.0,소설/시/희곡,2013년4월4주
932.0,국내도서,인문학으로 광고하다,4450823,9788992525633,3100.0,"박웅현, 강창래 지음",알마,2009-08-27,17500,15750,870점,6979.0,인문학,2013년4월4주
581.0,국내도서,장미가족의 포토샵 CS4 무작정 따라하기,4511839,9788975608568,3000.0,이영주 외 지음,길벗,2009-09-05,23000,20700,"1,150점",1354.0,컴퓨터/모바일,2011년12월5주
568.0,국내도서,1Q84 2,4342497,9788954608657,4830.0,"무라카미 하루키 지음, 양윤옥 옮김",문학동네,2009-09-08,14800,13320,740점,41127.0,소설/시/희곡,2013년4월4주
436.0,국내도서,세계의 끝 여자친구,4490582,9788954608824,3810,김연수 지음,문학동네,2009-09-08,12000,10800,600점,6911.0,소설/시/희곡,2019년1월3주
925.0,국내도서,한손에 잡히는 와인,299364,9788993991024,13590.0,"히로카네 켄시 지음, 한복진 외 옮김",쿠켄(베스트홈),2009-09-09,7500,6750,370점,2684.0,요리/살림,2005년2월1주
156.0,국내도서,얼굴 빨개지는 아이,4563394,9788994041032,43860.0,"장 자크 상뻬 지음, 김호영 옮김",별천지(열린책들),2009-09-10,11800,10620,590점,6776.0,에세이,2013년4월4주
326.0,국내도서,아미노산 내 몸을 살린다,4632941,9788990539564,3570.0,김지혜 지음,모아북스,2009-09-10,3000,2700,150점,2801.0,건강/취미,2011년12월5주
45.0,국내도서,생각의 함정,4551882,9788992717199,3180.0,"자카리 쇼어 지음, 임옥희 옮김",에코의서재,2009-09-15,13800,12420,690점,1520.0,인문학,2011년12월5주
274.0,국내도서,악의 추억,4656066,9788991643581,3810.0,이정명 지음,밀리언하우스,2009-09-30,12000,10800,600점,1293.0,소설/시/희곡,2011년12월5주
361.0,국내도서,해커스 토플 라이팅 인터미디엇 (Hackers TOEFL Writing Intermediate) (iBT),4692328,9788990700773,13740.0,해커스어학연구소 편집부 엮음,해커스어학연구소(Hackers),2009-10-01,18900,17010,940점,1967.0,외국어,2011년12월5주
399.0,국내도서,해커스 토플 스피킹 인터미디엇 (Hackers TOEFL Speaking Intermediate) (iBT),4692368,9788990700797,18740.0,해커스어학연구소 편집부 엮음,해커스어학연구소(Hackers),2009-10-01,19500,17550,970점,1632.0,외국어,2011년12월5주
306.0,국내도서,이보영의 여행영어회화,4763000,9788960375536,18740.0,이보영 지음,에듀박스(주),2009-10-01,9800,8820,490점,8043.0,외국어,2013년4월4주
85.0,국내도서,프로이트의 의자,4730666,9788901100920,3180.0,정도언 지음,웅진지식하우스,2009-10-05,13000,11700,650점,19949.0,인문학,2013년4월4주
678.0,국내도서,에브리맨,4722670,9788954608831,3840.0,"필립 로스 지음, 정영목 옮김",문학동네,2009-10-15,13000,11700,650점,7554.0,소설/시/희곡,2013년4월4주
676.0,국내도서,기독교의 기본 진리,4802605,9788904101016,3230.0,"존 R. 스토트 지음, 황을호 옮김",생명의말씀사,2009-10-15,14000,12600,700점,12525.0,종교/역학,2013년4월4주
252.0,국내도서,나는 가능성이다,4745803,9788954609227,3840.0,"패트릭 헨리 휴스 외 지음, 이수정 옮김",문학동네,2009-10-16,12000,10800,600점,579.0,에세이,2011년12월5주
683.0,국내도서,유배지에서 보낸 편지,4815007,9788936471712,3810.0,"정약용 지음, 박석무 엮음",창비,2009-10-19,12000,10800,600점,9798.0,소설/시/희곡,2011년12월5주
677.0,국내도서,청춘의 독서,4796495,9788901101569,3810.0,유시민 지음,웅진지식하우스,2009-10-27,13800,12420,690점,17796.0,인문학,2013년4월4주
482.0,국내도서,그들이 사는 세상 1,4785526,9788996261742,3810.0,노희경 지음,북로그컴퍼니,2009-10-29,15000,13500,750점,3550.0,예술/대중문화,2013년4월4주
611.0,국내도서,미스터리 메써드,6045395,9788996297505,3300.0,"미스터리 지음, MM프로젝트팀 옮김",14차원엔터프라이즈,2009-10-30,20000,19000,570점,3466.0,자기계발,2013년4월4주
459.0,국내도서,18시간 몰입의 법칙,4896996,9788979521061,3320.0,이지성 지음,맑은소리,2009-11-01,11000,9900,550점,4412.0,자기계발,2013년4월4주
231.0,국내도서,보통의 존재,4785218,9788993928037,3800.0,이석원 지음,달,2009-11-04,13000,11700,650점,22231.0,에세이,2016년7월3주
147.0,국내도서,정신분석 입문,4902172,9788961670449,3180.0,"지크문트 프로이트 지음, 최석진 편역",돋을새김,2009-11-06,9500,8550,470점,3656.0,청소년,2013년4월4주
682.0,국내도서,종이로 사라지는 숲 이야기,4881410,9788996160441,3530.0,"맨디 하기스 지음, 이경아 외 옮김",상상의숲,2009-11-10,14000,12600,700점,722.0,사회과학,2011년12월5주
647.0,국내도서,고백,4739090,9788992036962,3830.0,"미나토 가나에 지음, 김선영 옮김",비채,2009-11-12,11000,9900,550점,10694.0,소설/시/희곡,2016년7월3주
567.0,국내도서,설득의 비밀,4892663,9788996331308,13300.0,EBS 제작팀.김종명 엮음,쿠폰북,2009-11-16,14800,13320,740점,11897.0,자기계발,2013년4월4주
675.0,국내도서,꿈을 이루는 공부습관,4815276,9788990994981,13370.0,권혁도 지음,지상사,2009-11-19,12000,10800,600점,3259.0,청소년,2013년4월4주
214.0,국내도서,청소년용 직업카드,5484484,9788974426194,47370.0,한국고용정보원 엮음,매일경제신문사,2009-11-20,7500,6750,370점,8116.0,청소년,2011년12월5주
97.0,국내도서,"나, 건축가 안도 다다오",5800902,9788970594255,3600.0,"안도 다다오 지음, 이규원 옮김, 김광현 감수",안그라픽스,2009-11-20,20000,18000,"1,000점",5632.0,예술/대중문화,2013년4월4주
931.0,국내도서,우아한 거짓말,5820877,9788936456221,43810.0,김려령 지음,창비,2009-11-20,13000,11700,650점,32454.0,청소년,2013년4월4주
433.0,국내도서,나를 보내지 마,5841371,9788937490033,4800.0,"가즈오 이시구로 지음, 김남주 옮김",민음사,2009-11-20,13000,11700,650점,8599.0,소설/시/희곡,2016년4월3주
759.0,국내도서,버터 계란 없이 만든 채식 베이킹,5848477,9788992119153,13590.0,박지영 지음,청출판,2009-11-23,12500,11250,620점,5204.0,요리/살림,2013년4월4주
674.0,국내도서,글쓰기 훈련소,5834345,9788990991904,13320.0,임정섭 지음,경향미디어,2009-11-30,12500,11250,620점,2350.0,인문학,2013년4월4주
426.0,국내도서,사람이 알아야 할 모든 것 : 생각의 역사 2,5898032,9788975278372,3900.0,"피터 왓슨 지음, 이광일 옮김",들녘,2009-12-04,45000,40500,"2,250점",2490.0,인문학,2013년4월4주
369.0,국내도서,장미의 이름 세트 - 전2권,8718192,9788932906744,3880.0,움베르토 에코 지음,열린책들,2009-12-04,31600,28440,"1,580점",9050.0,소설/시/희곡,2016년4월3주
930.0,국내도서,크림슨의 미궁,5957079,9788979199406,3830.0,"기시 유스케 지음, 김미영 옮김",창해,2009-12-07,14000,12600,700점,1622.0,소설/시/희곡,2013년4월4주
146.0,국내도서,덕혜옹주,5912511,9788963700342,3810.0,권비영 지음,다산책방,2009-12-14,11800,10620,590점,30538.0,소설/시/희곡,2013년4월4주
227.0,국내도서,크로스 : 정재승 + 진중권,5914382,9788901103815,3100.0,"정재승, 진중권 지음",웅진지식하우스,2009-12-15,14000,12600,700점,8881.0,인문학,2011년12월5주
11.0,국내도서,위대한 개츠비 (무선),5966596,9788954609173,4840.0,"F. 스콧 피츠제럴드 지음, 김영하 옮김",문학동네,2009-12-15,9500,8550,470점,15820.0,소설/시/희곡,2013년4월4주
118.0,국내도서,박철범의 하루 공부법,5985043,9788963700847,43040.0,박철범 지음,다산에듀,2009-12-15,12000,10800,600점,15539.0,청소년,2011년12월5주
830.0,국내도서,죄와 벌 - 상,5991301,9788932909158,3890.0,"도스또예프스끼 지음, 홍대화 옮김",열린책들,2009-12-15,11800,10620,590점,9590.0,소설/시/희곡,2013년4월4주
865.0,국내도서,스즈키 바이올린 교본 1,85899,9788903411116,93670.0,세광음악 편집부 엮음,세광음악출판사,2009-12-17,12000,10800,600점,37018.0,예술/대중문화,2022년5월2주
673.0,국내도서,스티브 잡스 이야기,5980415,9788976776174,3840.0,"짐 코리건 지음, 권오열 옮김",명진출판사,2009-12-20,6500,5850,320점,11211.0,청소년,2013년4월4주
281.0,국내도서,그리스인 조르바,6037971,9788932909349,3890.0,니코스 카잔차키스 지음,열린책들,2009-12-20,14800,13320,740점,37381.0,소설/시/희곡,2016년7월3주
598.0,국내도서,참을 수 없는 존재의 가벼움,6103061,9788937462344,4800.0,"밀란 쿤데라 지음, 이재룡 옮김",민음사,2009-12-24,13000,11700,650점,24101.0,소설/시/희곡,2016년7월3주
674.0,국내도서,한낮에 뜬 달 : 바닷마을 다이어리 2,6044965,9788959193066,7830.0,"요시다 아키미 지음, 이정원 옮김",애니북스,2009-12-28,8000,7200,400점,5389.0,만화,2016년7월3주
307.0,국내도서,내 아이를 살리는 비폭력대화,6275553,9788993288216,3370.0,"수라 하트 외 지음, 정채현 옮김, 캐서린 한 감수",아시아코치센터,2009-12-31,15000,13500,750점,1661.0,좋은부모,2011년12월5주
639.0,국내도서,세계사를 보다 세트 - 전3권,6511125,9788991759800,14900.0,박찬영.버질 힐라이어 지음,리베르스쿨,2010-01-01,44400,39960,"2,220점",734.0,청소년,2011년12월5주
359.0,국내도서,해커스 텝스 보카 (테이프 별매),6009450,9788990700865,18740.0,David Cho 지음,해커스어학연구소(Hackers),2010-01-04,14900,13410,740점,11521.0,외국어,2016년7월3주
654.0,국내도서,해커스 텝스 Basic Reading,6029819,9788990700810,13740.0,David Cho 지음,해커스어학연구소(Hackers),2010-01-04,20900,18810,"1,040점",3327.0,외국어,2011년12월5주
536.0,국내도서,현대활용옥편,264749,9788900268355,11710.0,이병관 자원집필,두산동아(참고서),2010-01-10,21000,18900,"1,050점",3782.0,외국어,2005년2월1주
